Key,Item Type,Publication Year,Holiday,latitude,longitude,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
JZBFAWP6,newspaperArticle,1845,Passover,40.712784,-74.005941,,Groceries for the Passover,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1845-04-17/ed-1/seq-4/#date1=1836&index=14&date2=1865&searchType=advanced&language=&sequence=0&words=PASSOVER+Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=8,,1845-04-17,6/19/16 23:04,6/19/16 23:04,6/19/16 23:04,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1845_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/DMUFUTTE/seq-4.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
2ATUS9DW,newspaperArticle,1854,Passover,34.246539,-80.607024,,The Passover,The Camden Weekly Journal,,2379-609X,,http://chroniclingamerica.loc.gov/lccn/sn84027851/1854-05-02/ed-1/seq-1/#date1=1836&index=15&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=9,,1854-05-02,6/19/16 23:10,6/19/16 23:10,6/19/16 23:10,,,,,,,,,,,,,"Camden, South Carolina",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1854_The Camden weekly journal.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/T33GZUF4/seq-1.html,,,Camden (S.C.)--Newspapers.; Kershaw County (S.C.)--Newspapers.; South Carolina--Camden.--fast--(OCoLC)fst01210655; South Carolina--Kershaw County.--fast--(OCoLC)fst01214393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZQK67RAF,newspaperArticle,1858,Passover,40.712784,-74.005941,,Boarding for the Passover,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1858-03-25/ed-1/seq-2/#date1=1836&index=19&date2=1865&searchType=advanced&language=&sequence=0&words=PASSOVER&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=26,,1858-03-25,6/20/16 3:54,6/20/16 3:54,6/20/16 3:54,2,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1858_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/DF5FRDRE/seq-2.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
XN43TPEU,newspaperArticle,1857,Passover,39.202287,-83.611587,,The Passover,The Highland Weekly News,,2333-0163,,http://chroniclingamerica.loc.gov/lccn/sn85038158/1857-05-07/ed-1/seq-1/#date1=1836&index=10&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=10,,1857-05-07,6/19/16 23:14,6/19/16 23:14,6/19/16 23:14,,,,,,,,,,,,,"Hillsborough, Ohio",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1857_The Highland weekly news.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/WHUH3PPD/seq-1.html,,,Highland County (Ohio)--Newspapers.; Hillsboro (Ohio)--Newspapers.; Ohio--Highland County.--fast--(OCoLC)fst01215687; Ohio--Hillsboro.--fast--(OCoLC)fst01232642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4DGAZQ8,newspaperArticle,1844,Passover,40.272845,-80.996763,,[Unleavened Bread],The Cadiz Sentinel,,2379-1438,,http://chroniclingamerica.loc.gov/lccn/sn84028793/1844-04-18/ed-1/seq-2/#date1=1836&index=19&date2=1865&searchType=advanced&language=&sequence=0&words=passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=10,,1844-04-18,6/19/16 23:17,6/20/16 17:49,6/19/16 23:17,,,,,,,"The Cadiz sentinel. (Cadiz, Ohio) 184?",,,,,,"Cadiz, Ohio",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1844_The Cadiz sentinel.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/PSDM4GUV/seq-2.html,,,Cadiz (Ohio)--Newspapers.; Ohio--Cadiz.--fast--(OCoLC)fst01232209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J8VHWN2B,newspaperArticle,1841,Passover,38.864514,-83.904094,,[Unleavened Bread],Democratic Standard,,2376-1350,,http://chroniclingamerica.loc.gov/lccn/sn83035312/1841-04-13/ed-1/seq-3/#date1=1836&index=0&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=11,,1841-04-13,6/19/16 23:18,6/20/16 17:51,6/19/16 23:18,,,,,,,,,,,,,Georgetown Ohio,eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1841_Democratic standard.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/7GSD9RHN/seq-3.html,,,Georgetown (Ohio)--Newspapers.; Ohio--Georgetown.--fast--(OCoLC)fst01237634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TQHN4RVZ,newspaperArticle,1865,Passover,41.578664,-81.213326,,The Jewish Passover,The Jeffersonian Democrat,,2327-1426,,http://chroniclingamerica.loc.gov/lccn/sn84028083/1865-05-12/ed-1/seq-1/#date1=1836&index=2&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=11,,1865-05-12,6/19/16 23:19,6/19/16 23:19,6/19/16 23:19,,,,,,,,,,,,,"Chardon, Ohio",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1865_The Jeffersonian Democrat.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/P3HVWQG4/seq-1.html,,,Chardon (Ohio)--Newspapers.; Geauga County (Ohio)--Newspapers.; Ohio--Chardon.--fast--(OCoLC)fst01275396; Ohio--Geauga County.--fast--(OCoLC)fst01213680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX22FW5B,newspaperArticle,1855,Passover,41.003698,-76.454946,,[Passover Notice],The Star of the North,,2330-8435,,http://chroniclingamerica.loc.gov/lccn/sn85025182/1855-04-05/ed-1/seq-2/#date1=1836&index=17&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=11,,1855-04-05,6/19/16 23:21,6/20/16 17:39,6/19/16 23:21,,,,,,,,,,,,,"Bloomsburg, Pennsylvania",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1855_The star of the north.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/3JBCUEJ6/seq-2.html,,,Bloomsburg (Pa.)--Newspapers.; Pennsylvania--Bloomsburg.--fast--(OCoLC)fst01211983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S9BAU2EU,newspaperArticle,1844,Passover,40.712784,-74.005941,,___ ____,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1844-03-19/ed-1/seq-1/#date1=1836&index=18&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=26,,1844-03-19,6/20/16 3:55,6/20/16 3:56,6/20/16 3:55,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1844_The New York herald_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/EDF92KA4/seq-1.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
2PJ2JGZV,newspaperArticle,1845,Passover,42.850915,-72.557868,,Curious Freight,Vermont Phoenix,,2166-9821,,http://chroniclingamerica.loc.gov/lccn/sn98060050/1845-04-25/ed-1/seq-2/#date1=1836&index=8&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=11,,1845-04-25,6/19/16 23:22,6/19/16 23:23,6/19/16 23:22,,,,,,,,,,,,,"Brattleboro, Vermont",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1845_Vermont phœnix.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/ETQHVZMC/seq-2.html,,,Bellows Falls (Vt.)--Newspapers.; Brattleboro (Vt.)--Newspapers.; Ludlow (Vt.)--Newspapers.; Vermont--Bellows Falls.--fast--(OCoLC)fst01222430; Vermont--Brattleboro.--fast--(OCoLC)fst01225010; Vermont--Ludlow.--fast--(OCoLC)fst01223015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N5VZAPNJ,newspaperArticle,1861,Passover,38.907192,-77.036871,,The Pentecost,The National Republican,,2158-8899,,http://chroniclingamerica.loc.gov/lccn/sn82014760/1861-05-20/ed-1/seq-3/#date1=1836&index=7&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=12,,1861-05-20,6/19/16 23:25,6/19/16 23:26,6/19/16 23:25,,,,,,,,,,,,,"Washington, D.C.",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1861_The national Republican_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/QTXFEDAM/seq-3.html,,,Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K9E9F2PP,newspaperArticle,1861,Passover,38.804836,-77.046921,,The Hebrew Passover,Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1861-03-27/ed-1/seq-3/#date1=1836&index=10&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=12,,1861-03-27,6/19/16 23:26,6/19/16 23:26,6/19/16 23:26,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1861_Alexandria gazette.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/E8RFFF7H/seq-3.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXA2A9N4,newspaperArticle,1844,Passover,40.712784,-74.005941,,[Ritterband Advertisement],The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1844-03-19/ed-1/seq-1/#date1=1836&index=18&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=26,,1844-03-19,6/20/16 3:55,6/20/16 17:34,6/20/16 3:55,,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1844_The New York herald_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/SEA3U3IF/seq-1.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertisements,,,,
R9QK837B,newspaperArticle,1861,Passover,38.804836,-77.046921,,[Baldwinsville Notice],Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1861-03-16/ed-1/seq-2/#date1=1836&index=11&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=12,,1861-03-16,6/19/16 23:26,6/20/16 17:43,6/19/16 23:26,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1861_Alexandria gazette_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/AGK8CNX7/seq-2.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
